연령대,남성방문 비율,여성방문 비율
70세 이상,0.9,0.5
60~69세,8.4,4.6
50~59세,12.7,11.7
40~49세,8.8,7.2
30~39세,10.4,8.9
20~29세,11.2,11.5
10~19세,2.1,0.9
