기준연월,방문비율
20220811,138.3
20220812,162.8
20220813,293.8
20220814,208.1
20220815,266.5
20220816,190.1
20220817,163.1
20220818,168.9
20220819,179.7
20220820,288.1
20220821,257.8
20220822,171.6
20220823,169.9
20220824,176.6
20220825,172.3
20220826,179.8
20220827,290.6
20220828,259.1
20220829,174.0
20220830,175.7
20220831,175.8
20220901,151.9
20220902,181.4
20220903,365.2
20220904,346.7
20220905,131.6
20220906,147.7
20220907,130.2
20220908,153.3
20220909,338.9
20220910,344.8
20220911,331.0
20220912,347.8
20220913,146.1
20220914,153.4
20220915,167.8
20220916,185.7
20220917,356.9
20220918,328.6
20220919,174.1
20220920,169.6
20220921,170.5
20220922,163.8
20220923,183.2
20220924,359.8
20220925,332.1
20220926,177.5
20220927,178.4
20220928,179.0
20220929,171.5
20220930,186.0
20221001,372.3
20221002,353.1
20221003,354.8
20221004,149.5
20221005,157.0
20221006,155.2
20221007,166.4
20221008,340.2
20221009,325.5
20221010,345.8
20221011,147.5
20221012,148.2
20221013,147.6
20221014,176.2
20221015,351.9
20221016,327.9
20221017,170.9
20221018,169.0
20221019,170.2
20221020,162.4
20221021,179.7
20221022,353.7
20221023,326.2
20221024,174.4
20221025,176.7
20221026,179.5
20221027,171.4
20221028,186.0
20221029,353.9
20221030,325.6
20221031,177.4
20221101,149.9
20221102,152.4
20221103,154.2
20221104,180.9
20221105,374.9
20221106,350.8
20221107,143.9
20221108,134.4
