기준연월,지역명,검색량(건)
202108,경기도 구리시 ,2428
202109,경기도 구리시 ,3031
202110,경기도 구리시 ,2753
202111,경기도 구리시 ,3273
202112,경기도 구리시 ,596
202201,경기도 구리시 ,851
202202,경기도 구리시 ,269
202203,경기도 구리시 ,76
202204,경기도 구리시 ,110
202205,경기도 구리시 ,418
202206,경기도 구리시 ,582
202207,경기도 구리시 ,860
