기준연월,지역명,방문자 수
202108,경기도 구리시 ,3647254.0
202110,경기도 구리시 ,4073248.0
202109,경기도 구리시 ,4084113.0
202111,경기도 구리시 ,3849288.0
202112,경기도 구리시 ,3536966.0
202201,경기도 구리시 ,3487338.0
202202,경기도 구리시 ,2858544.0
202203,경기도 구리시 ,3331345.0
202204,경기도 구리시 ,3915150.0
202205,경기도 구리시 ,4203706.0
202206,경기도 구리시 ,3725810.0
202207,경기도 구리시 ,3971157.0
