순위,관광지명,주소,분류,현지인 검색 수
1,중앙탑공원,충북 충주시,도시공원,9278
2,올데이CC,충북 충주시,육상레저스포츠,8214
3,임페리얼레이크CC,충북 충주시 다래울길 52-0,육상레저스포츠,5461
4,대영힐스CC,충북 충주시 성종두담길 114-0,육상레저스포츠,5088
5,중원GC,충북 충주시 인등로 392-0,육상레저스포츠,4943
6,로얄포레CC,충북 충주시 화치3길 35-0,육상레저스포츠,4604
7,센테리움CC,충북 충주시 솔고개로 750-0,육상레저스포츠,4320
8,활옥동굴,충북 충주시 목벌안길 26-0,자연생태,4204
9,CGV충주교현,충북 충주시 국원대로 107-0,공연시설,4071
10,동촌GC,충북 충주시 감노로 1327-0,육상레저스포츠,4055
11,스타CC,충북 충주시 상대촌1길 198-0,육상레저스포츠,3855
12,일레븐CC,충북 충주시 북부로 980-0,육상레저스포츠,3721
13,시그너스CC,충북 충주시 중방곡길 57-44,육상레저스포츠,3690
14,대영베이스CC,충북 충주시 성종두담길 113-0,육상레저스포츠,3327
15,무학시장,충북 충주시 무학1길 15-0,시장,3223
16,킹스데일골프클럽,충북 충주시 기업도시3로 2-0,육상레저스포츠,3095
17,세일CC,충북 충주시 동락길 207-0,육상레저스포츠,2898
18,탄금대공원,충북 충주시,도시공원,2609
19,수안보온천랜드,충북 충주시 주정산로 32-0,웰니스관광,2438
20,충주시농수산물도매시장,충북 충주시 목행산단5로 54-0,시장,2329
21,충주댐전망대,충북 충주시,랜드마크관광,2210
22,수주팔봉,충북 충주시,자연경관(산),2117
23,충주세계무술공원,충북 충주시 남한강로 24-0,도시공원,2008
24,오픈박스충주점,충북 충주시 팽고리산길 91-0,기타쇼핑시설,1802
25,물안개펜션,충북 충주시 오미기2길 120-10,펜션/민박,1791
26,모던하우스충주점,충북 충주시 금봉대로 350-1,기타쇼핑시설,1622
27,호암지,충북 충주시,자연경관(하천/해양),1604
28,수안보관광안내소,충북 충주시 주정산로 12-0,기타관광,1594
29,수안보상록호텔,충북 충주시 주정산로 22-0,호텔,1520
30,앙성탄산온천,충북 충주시 가곡로 1457-0,웰니스관광,1519
31,충주댐물문화관,충북 충주시 지등로 745-0,기타문화관광지,1411
32,충주호선착장,충북 충주시,교통시설,1372
33,충주체력단련장,충북 충주시,육상레저스포츠,1347
34,충주자유시장,충북 충주시 자유시장길 30-0,시장,1307
35,능암온천랜드,충북 충주시 새바지길 37-0,웰니스관광,1288
36,석종사,충북 충주시 직동길 271-56,종교성지,1239
37,목계나루터,충북 충주시 구룡로 0-0,교통시설,1209
38,켄싱턴리조트충주,충북 충주시 산전장수1길 103-0,콘도미니엄,1183
39,씨네큐충주연수점,충북 충주시 번영대로 211-0,공연시설,1170
40,삼탄유원지,충북 충주시,복합관광시설,1089
40,충주라바랜드,충북 충주시 남한강로 30-0,테마공원,1089
42,문성자연휴양림,충북 충주시 우성1길 191-0,자연공원,1074
43,수안보파크호텔,충북 충주시 탑골1길 36-0,호텔,1013
44,비내섬,충북 충주시,자연경관(하천/해양),993
45,우륵당,충북 충주시 중원대로 3324-0,역사유적지,990
46,충주탄금호국제조정경기장,충북 충주시 중앙탑길 150-0,수상레저스포츠,984
47,롯데시네마충주,충북 충주시 중원대로 3683-0,공연시설,966
48,종댕이길,충북 충주시,기타레저스포츠,948
49,충주고구려비전시관,충북 충주시 감노로 2319-0,전시시설,941
50,충주온천사우나,충북 충주시 연수서편2길 25-0,웰니스관광,927
51,호암지생태공원,충북 충주시,도시공원,847
52,호텔더베이스,충북 충주시 호암대로 8-0,호텔,828
53,브라운도트호텔충주역점,충북 충주시 상방6길 1-0,호텔,820
54,중앙어울림시장,충북 충주시 예성로 168-0,시장,814
55,대가미체육공원,충북 충주시,도시공원,787
56,호텔로드,충북 충주시 기업도시2로 14-0,호텔,780
