기준연월,방문비율
20220811,143.2
20220812,146.9
20220813,245.1
20220814,252.7
20220815,208.5
20220816,121.1
20220817,127.5
20220818,112.2
20220819,126.6
20220820,226.5
20220821,220.3
20220822,86.3
20220823,121.5
20220824,133.8
20220825,115.3
20220826,126.6
20220827,276.6
20220828,264.7
20220829,84.7
20220830,124.7
20220831,133.0
20220901,100.5
20220902,154.6
20220903,324.8
20220904,338.9
20220905,83.4
20220906,118.3
20220907,130.6
20220908,124.9
20220909,448.9
20220910,388.2
20220911,390.4
20220912,398.9
20220913,122.7
20220914,133.2
20220915,129.7
20220916,142.3
20220917,316.9
20220918,327.9
20220919,89.0
20220920,126.8
20220921,135.8
20220922,127.9
20220923,137.8
20220924,325.7
20220925,332.1
20220926,90.4
20220927,131.2
20220928,139.0
20220929,128.7
20220930,144.2
20221001,334.0
20221002,329.8
20221003,344.8
20221004,116.5
20221005,131.6
20221006,125.3
20221007,141.3
20221008,322.7
20221009,390.4
20221010,387.3
20221011,125.0
20221012,135.3
20221013,129.6
20221014,142.6
20221015,318.0
20221016,313.9
20221017,88.7
20221018,126.5
20221019,135.4
20221020,129.6
20221021,142.6
20221022,306.7
20221023,327.9
20221024,91.7
20221025,130.4
20221026,138.9
20221027,130.7
20221028,144.8
20221029,319.3
20221030,337.8
20221031,101.2
20221101,105.6
20221102,117.1
20221103,120.1
20221104,137.8
20221105,293.6
20221106,298.3
20221107,76.5
20221108,110.1
