연령대,남성방문 비율,여성방문 비율
70세 이상,2.9,2.6
60~69세,7.6,6.6
50~59세,9.4,7.5
40~49세,10.6,7.9
30~39세,10.3,9.8
20~29세,11.6,5.8
10~19세,3.0,2.5
