순위,관광지명,주소,분류,
1,아야진해수욕장,강원 고성군,자연관광지,강원도 고성군
2,송지호해변,강원 고성군 오호2길 24-0,자연관광지,강원도 고성군
3,고성통일전망대,강원 고성군,기타관광지,강원도 고성군
4,화진포의성,강원 고성군 화진포길 280-0,역사관광지,강원도 고성군
5,화진포해변,강원 고성군,자연관광지,강원도 고성군
6,거진항,강원 고성군 거진항1길 62-3,자연관광지,강원도 고성군
7,백섬해상전망대,강원 고성군,기타관광지,강원도 고성군
8,화암사,강원 고성군 화암사길 100-0,역사관광지,강원도 고성군
9,대진항,강원 고성군 대진항길 100-0,자연관광지,강원도 고성군
10,청간정,강원 고성군 동해대로 5110-0,기타관광지,강원도 고성군
11,소노펠리체CC 델피노,강원 고성군 미시령옛길 1153-0,레포츠(육상/해상/항공),강원도 고성군
12,가진항,강원 고성군 가진해변길 121-19,자연관광지,강원도 고성군
13,아야진해수욕장,강원 고성군,자연관광,강원도 고성군
14,송지호관망타워,강원 고성군 동해대로 6021-0,기타관광지,강원도 고성군
15,봉포해변,강원 고성군,자연관광지,강원도 고성군
16,아야진항,강원 고성군,자연관광지,강원도 고성군
17,능파대,강원 고성군,기타관광지,강원도 고성군
18,봉포항,강원 고성군,자연관광지,강원도 고성군
19,천진해변,강원 고성군,자연관광지,강원도 고성군
20,건봉사,강원 고성군 건봉사로 723-0,역사관광지,강원도 고성군
21,공현진항,강원 고성군,자연관광지,강원도 고성군
22,이승만별장,강원 고성군 이승만별장길 33-0,기타관광지,강원도 고성군
23,삼포해변,강원 고성군,자연관광지,강원도 고성군
24,자작도해변,강원 고성군,자연관광지,강원도 고성군
25,화진포의성,강원 고성군 화진포길 280-0,역사관광,강원도 고성군
26,바우지움미술관,강원 고성군 원암온천3길 37-0,문화시설,강원도 고성군
27,천학정,강원 고성군,기타관광지,강원도 고성군
28,고성통일전망대,강원 고성군,문화관광,강원도 고성군
29,송지호해변,강원 고성군 오호2길 24-0,자연관광,강원도 고성군
30,화진포해변,강원 고성군,자연관광,강원도 고성군
31,고성하늬라벤더팜라벤더축제,강원 고성군 꽃대마을길 175-0,문화관광,강원도 고성군
32,대진항수산시장,강원 고성군 대진항길 147-0,쇼핑,강원도 고성군
33,DMZ박물관,강원 고성군 통일전망대로 369-0,문화시설,강원도 고성군
34,하나로마트/토성농협,강원 고성군 천진1길 11-0,쇼핑,강원도 고성군
35,가진해변,강원 고성군,자연관광지,강원도 고성군
36,소노펠리체CC 델피노,강원 고성군 미시령옛길 1153-0,레저스포츠,강원도 고성군
37,파인리즈CC,강원 고성군 잼버리동로 267-0,레포츠(육상/해상/항공),강원도 고성군
38,공현진1리해변,강원 고성군,자연관광지,강원도 고성군
39,서낭바위,강원 고성군,기타관광지,강원도 고성군
40,천년고성시장,강원 고성군 간성시장2길 9-3,쇼핑,강원도 고성군
41,백도해변,강원 고성군,자연관광지,강원도 고성군
42,거진항,강원 고성군 거진항1길 62-3,자연관광,강원도 고성군
43,청간해변,강원 고성군,자연관광지,강원도 고성군
44,하나로마트/금강농협죽왕점,강원 고성군 동해대로 5889-0,쇼핑,강원도 고성군
45,미시령옛길,강원 고성군,기타관광지,강원도 고성군
46,설악썬밸리CC,강원 고성군 순포로 188-0,레포츠(육상/해상/항공),강원도 고성군
47,캔싱턴해변,강원 고성군,자연관광지,강원도 고성군
48,명파해변,강원 고성군,자연관광지,강원도 고성군
49,거진전통시장,강원 고성군 거진시장길 17-11,쇼핑,강원도 고성군
50,화암사,강원 고성군 화암사길 100-0,역사관광,강원도 고성군
51,화진포해양박물관,강원 고성군 화진포길 412-0,문화시설,강원도 고성군
52,거진항수산물판매장,강원 고성군 거진항1길 42-0,쇼핑,강원도 고성군
53,델피노CC,강원 고성군 미시령옛길 1153-0,레포츠(육상/해상/항공),강원도 고성군
54,고성하늬라벤더팜라벤더축제,강원 고성군 꽃대마을길 175-0,기타관광지,강원도 고성군
55,화진포,강원 고성군,기타관광지,강원도 고성군
56,백섬해상전망대,강원 고성군,문화관광,강원도 고성군
57,거진1리해변,강원 고성군,자연관광지,강원도 고성군
