연령대,남성방문 비율,여성방문 비율
70세 이상,3.5,3.9
60~69세,9.7,10.8
50~59세,10.4,11.7
40~49세,7.9,7.1
30~39세,8.4,6.8
20~29세,7.7,7.7
10~19세,1.7,1.8
