연령대,남성방문 비율,여성방문 비율
70세 이상,4.0,4.6
60~69세,7.2,7.8
50~59세,9.7,11.7
40~49세,7.8,9.0
30~39세,5.3,4.7
20~29세,5.2,5.7
10~19세,11.8,3.7
