연령대,남성방문 비율,여성방문 비율
70세 이상,3.4,3.2
60~69세,9.0,6.2
50~59세,12.1,9.6
40~49세,10.4,6.4
30~39세,10.4,6.2
20~29세,9.7,5.4
10~19세,3.2,2.5
