순위,업소명,주소,분류,외지인 검색 수
1,스타벅스동명대DT점,부산 남구 신선로 423-0,카페/찻집,15826
2,공원칼국수,부산 남구 유엔평화로 110-0,한식,10235
3,호포갈비문현점,부산 남구 우암로 359-0,한식,9836
4,김유순대구뽈찜전문,부산 남구 진남로 15-0,한식,7726
5,쌍둥이돼지국밥1호점,부산 남구 유엔평화로13번길 2-0,한식,7517
6,오륙도가원,부산 남구 백운포로 14-0,한식,7419
7,메그네이트,부산 남구 진남로 135-0,카페/찻집,6619
8,합천국밥집,부산 남구 용호로 235-0,한식,6340
9,용호동할매팥빙수단팥죽본점,부산 남구 용호로90번길 24-0,카페/찻집,5916
10,쌍둥이돼지국밥2호점,부산 남구 유엔평화로 35-1,한식,5599
11,맥도날드부산동명대DT점,부산 남구 신선로 424-0,간이음식,5496
12,쿠우쿠우부산경성대점,부산 남구 수영로 305-0,외국식,5307
13,스타벅스용호동W스퀘어점,부산 남구 분포로 145-0,카페/찻집,5158
14,진주냉면대연점,부산 남구 유엔로 214-0,한식,4942
15,내호냉면,부산 남구 우암번영로26번길 17-0,한식,4676
16,맥도날드부산황령DT점,부산 남구 황령대로 374-0,간이음식,4600
17,초원복국대연본점,부산 남구 황령대로492번길 30-0,외국식,3980
18,육면정,부산 남구 황령대로 329-0,한식,3901
19,광명집,부산 남구 신선로 458-0,한식,3578
20,듀스포레,부산 남구 황령대로319번가길 193-0,외국식,3292
21,황령산전망쉼터,부산 남구 황령산로 391-39,카페/찻집,3283
22,버거킹부산대연GS점,부산 남구 수영로 288-0,간이음식,3247
23,맛찬들왕소금구이대연동직영점,부산 남구 유엔평화로 36-0,한식,2951
24,섭자리자연산횟집,부산 남구 분포로 66-30,외국식,2862
25,구름고개,부산 남구 황령산로 260-0,카페/찻집,2549
26,식당3선용호점,부산 남구 용호로 91-0,한식,2545
27,알천순대곱창전골전문점알천본점,부산 남구 용소로7번길 88-0,외국식,2421
27,진주횟집,부산 남구 백운포로 39-18,외국식,2421
29,거창맷돌순두부,부산 남구 유엔로 221-0,한식,2288
30,참소국밥부산본점,부산 남구 유엔로 187-0,한식,2177
31,이흥용과자점문현본점,부산 남구 수영로39번길 2-1,간이음식,2136
32,착한낙지남구직영점,부산 남구 석포로 139-1,외국식,1903
33,문현동곱창골목,부산 남구,기타음식,1892
34,더도이종가집돼지국밥문현점,부산 남구 전포대로 13-5,한식,1889
35,쌍희반점[중식],부산 남구 8부두로 3-1,외국식,1774
36,파리바게뜨PB경성대점,부산 남구 용소로 6-0,간이음식,1619
37,스타벅스부산대연역점,부산 남구 수영로 240-1,카페/찻집,1585
38,이가한우한돈,부산 남구 분포로 66-17,한식,1576
39,풍년곱창,부산 남구 우암로 76-3,외국식,1550
40,댕댕월드,부산 남구 이기대공원로 57-73,카페/찻집,1444
41,스타벅스경성대점,부산 남구 수영로 312-0,카페/찻집,1426
42,보타닉아덴,부산 남구 전포대로 133-0,카페/찻집,1415
43,버거킹부산용호분포SK,부산 남구 용호로 116-0,간이음식,1374
44,스시미르네용호점,부산 남구 분포로 115-0,외국식,1370
45,카페그리다,부산 남구 유엔로 219-4,카페/찻집,1356
46,양산박,부산 남구 못골로 75-0,한식,1354
47,스타벅스BIFC Mall점,부산 남구 문현금융로 40-0,카페/찻집,1345
48,문화쌈밥,부산 남구 유엔평화로 72-0,한식,1340
49,해파랑카페,부산 남구 오륙도로 137-0,카페/찻집,1314
50,맥도날드경성대점,부산 남구 수영로 304-0,간이음식,1254
51,유동커피,부산 남구 분포로 115-0,카페/찻집,1217
52,동해바다,부산 남구 유엔로 208-0,한식,1216
53,포항물회,부산 남구 유엔평화로 15-0,외국식,1213
54,와사비문현본점,부산 남구 고동골로4번길 10-0,외국식,1163
55,겐츠베이커리본점,부산 남구 분포로 111-0,간이음식,1161
56,차이나반점[중식],부산 남구 용주로 33-0,외국식,1132
