동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
15,31,기타가족,가족_엄마_패밀리,자연경관,바다_산_해수욕장,모항해수욕장
4,4,부모님,아빠_할머니,레포츠/운동,캠핑,모항해수욕장
0,4,,,미식,식당_칼국수_맛집,모항해수욕장
