동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
15,374,부모님,할머니_부모님_아빠,자연경관,계곡_산_바다,불암산
11,192,기타가족,가족_언니_동생,레포츠/운동,산행_등산_캠핑,불암산
5,130,자녀,딸_아들,미식,떡볶이_베이커리_막걸리,불암산
3,25,배우자,아내_남편,휴식/힐링,힐링_야영_나들이,불암산
3,13,친구,친구,역사유적,사찰_교회_다리,불암산
0,3,,,문화예술,광장_전시관,불암산
