기준연월,지역명,검색량(건)
202108,경상남도 양산시 ,1833
202109,경상남도 양산시 ,1043
202110,경상남도 양산시 ,1077
202111,경상남도 양산시 ,1175
202112,경상남도 양산시 ,358
202201,경상남도 양산시 ,179
202202,경상남도 양산시 ,233
202203,경상남도 양산시 ,955
202204,경상남도 양산시 ,253
202205,경상남도 양산시 ,534
202206,경상남도 양산시 ,573
202207,경상남도 양산시 ,679
