동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
543,2947,기타가족,엄마_언니_오빠,미식,오리_삼겹살_커피
370,1434,배우자,신부_남편_신랑,레포츠/운동,레포츠_해양레포츠_수영장
355,1261,부모님,시부모_엄니_어머니,자연경관,계곡_정원_숲
309,531,연인,애인_예비신부_남친,휴식/힐링,피크닉_겨울여행_힐링여행
220,403,친구,친구_지인_절친,문화예술,박물관_공장_도서관
132,151,싱글,혼자_독신_싱글,역사유적,정자_유네스코_다리
121,52,자녀,아들_청소년_아드님,반려동물,애견_펫_길냥이
31,4,학생,대학생_고딩_초등학생,체험,템플스테이_생태체험_수학여행
28,0,회사동료,직원_부장_대리,,
