동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
2,34,기타가족,이모,미식,맛집_카페_아바이순대,상수동 카페거리
1,0,친구,친구,,,상수동 카페거리
