연령대,남성방문 비율,여성방문 비율
70세 이상,5.2,4.8
60~69세,8.8,8.9
50~59세,9.9,9.3
40~49세,7.8,6.8
30~39세,6.6,5.4
20~29세,9.5,5.7
10~19세,5.5,4.9
