동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
33,310,기타가족,가족_오빠_엄마,자연경관,바다_바닷가_해변,변산반도국립공원
8,151,회사동료,직장동료_동료,미식,식당_커피_횟집,변산반도국립공원
5,24,배우자,남편_아내,레포츠/운동,트레킹_낚시_산행,변산반도국립공원
2,4,부모님,부모님,역사유적,사찰_다리,변산반도국립공원
2,0,연인,커플,,,변산반도국립공원
2,0,자녀,아들,,,변산반도국립공원
2,0,친구,친구,,,변산반도국립공원
