동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
301,7737,기타가족,오빠_막내_언니,미식,라면_맛집_술
133,3393,연인,애인_연인_커플,자연경관,바다_바닷가_해변
65,244,부모님,아부지_아버지_엄빠,문화예술,노래방_공장_극장
65,188,자녀,딸내미_자녀_아들,레포츠/운동,캠핑_캠핑여행_낚시
63,158,친구,친구_베프_지인,휴식/힐링,힐링_호캉스_요트투어
24,83,회사동료,대리_차장,역사유적,다리_교회_한옥
22,14,배우자,와이프_남편_아내,반려동물,길고양이_길냥이_애견
19,2,학생,고삼_고딩_대학생,체험,시티투어
7,0,싱글,싱글,,
