유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
전라남도 순천시 , 전라남도 여수시,30.6,1
전라남도 광양시 , 전라남도 여수시,13.1,1
전라북도 임실군 , 전라남도 여수시,3.4,1
경상남도 진주시 , 전라남도 여수시,2.2,1
전라남도 고흥군 , 전라남도 여수시,2.2,1
광주광역시 북구 , 전라남도 여수시,2.1,1
전라북도 남원시 , 전라남도 여수시,2.0,1
경상남도 사천시 , 전라남도 여수시,2.0,1
경상남도 하동군 , 전라남도 여수시,1.9,1
전라남도 보성군 , 전라남도 여수시,1.8,1
충청남도 공주시 , 전라남도 여수시,1.5,1
광주광역시 광산구 , 전라남도 여수시,1.5,1
전라남도 구례군 , 전라남도 여수시,1.4,1
경상남도 남해군 , 전라남도 여수시,1.4,1
광주광역시 서구 , 전라남도 여수시,1.4,1
전라북도 익산시 , 전라남도 여수시,1.4,1
전라남도 곡성군 , 전라남도 여수시,1.3,1
경상남도 함안군 , 전라남도 여수시,1.2,1
전라북도 전주시 완산구 , 전라남도 여수시,1.1,1
전라북도 전주시 덕진구 , 전라남도 여수시,1.0,1
 전라남도 여수시,전라남도 순천시,41.6,2
 전라남도 여수시,전라남도 광양시,24.5,2
 전라남도 여수시,전라남도 고흥군,3.7,2
 전라남도 여수시,경상남도 남해군,2.6,2
 전라남도 여수시,전라남도 보성군,1.9,2
 전라남도 여수시,경상남도 하동군,1.5,2
 전라남도 여수시,전라남도 구례군,1.4,2
 전라남도 여수시,전라북도 전주시 완산구,1.2,2
 전라남도 여수시,경상남도 진주시,1.1,2
 전라남도 여수시,광주광역시 서구,1.1,2
 전라남도 여수시,전라남도 담양군,1.0,2
 전라남도 여수시,전라북도 남원시,0.9,2
 전라남도 여수시,경상남도 사천시,0.9,2
 전라남도 여수시,전라남도 목포시,0.9,2
 전라남도 여수시,광주광역시 광산구,0.9,2
 전라남도 여수시,광주광역시 북구,0.8,2
 전라남도 여수시,경상남도 통영시,0.7,2
 전라남도 여수시,전라남도 곡성군,0.7,2
 전라남도 여수시,경상남도 거제시,0.6,2
 전라남도 여수시,전라북도 전주시 덕진구,0.5,2
