순위,관광지명,주소,분류,현지인 검색 수
1,여수공항,전남 여수시 여순로 386-0,교통시설,20855
2,향일암,전남 여수시 향일암로 1-0,종교성지,9413
3,오동도,전남 여수시 오동도로 222-0,자연경관(하천/해양),8766
4,이순신광장,전남 여수시,도시공원,8104
5,아쿠아플라넷여수,전남 여수시 오동도로 61-11,테마공원,6420
6,여수예술랜드,전남 여수시 무술목길 142-1,기타레저스포츠,6345
7,만성리검은모래해변,전남 여수시,자연경관(하천/해양),6254
8,여수해상케이블카놀아정류장,전남 여수시 돌산로 3600-1,기타관광,6153
9,소노캄여수,전남 여수시 오동도로 111-0,호텔,6081
10,신기항여객터미널,전남 여수시 신기길 90-0,교통시설,4709
11,유탑마리나호텔&리조트,전남 여수시 오동도로 61-15,호텔,4647
12,여수라마다프라자호텔,전남 여수시 강남로 11-0,호텔,4226
13,라테라스리조트&스파,전남 여수시 진모1길 29-12,콘도미니엄,4151
14,유월드루지테마파크,전남 여수시 안심산길 155-0,테마공원,4097
15,디오션리조트,전남 여수시 소호로 295-0,콘도미니엄,3674
16,베네치아호텔앤리조트여수,전남 여수시 오동도로 61-13,호텔,3667
17,아르떼뮤지엄여수,전남 여수시 박람회길 1-0,전시시설,3555
18,백야선착장,전남 여수시 백야해안길 0-0,교통시설,3388
19,여수수산물특화시장,전남 여수시 남산로 60-31,시장,3370
20,여수연안여객선터미널,전남 여수시 여객선터미널길 17-0,교통시설,3215
21,롯데몰여수점,전남 여수시 국포1로 36-0,쇼핑몰,3207
22,웅천퍼스트시티,전남 여수시 웅천남1로 52-0,호텔,2992
23,디오션CC,전남 여수시,육상레저스포츠,2943
24,돌산공원,전남 여수시,도시공원,2874
25,소호요트경기장,전남 여수시 소호로 392-0,수상레저스포츠,2855
26,진남관공사중(2023년12월완공예정),전남 여수시 동문로 11-0,역사유적지,2786
27,히든베이호텔,전남 여수시 신월로 496-25,호텔,2711
28,메가박스여수웅천,전남 여수시 신월로 96-0,공연시설,2688
29,롯데케미칼첨단소재여수공장,전남 여수시 여수산단로 334-27,기타쇼핑시설,2586
30,여수수산시장,전남 여수시 여객선터미널길 24-0,시장,2572
31,여수세계박람회장,전남 여수시,기타관광,2487
32,국동항,전남 여수시,자연경관(하천/해양),2486
33,웅천친수공원,전남 여수시 예울마루로 37-40,도시공원,2473
34,중흥부두,전남 여수시,자연경관(하천/해양),2290
35,호텔헤이븐,전남 여수시 진두해안길 131-0,호텔,2269
36,서시장,전남 여수시 좌수영로 16-6,시장,2082
37,소호동동다리,전남 여수시,기타관광,2059
38,낭도항,전남 여수시,자연경관(하천/해양),2037
39,여수해양공원,전남 여수시,도시공원,2011
40,모사금해변,전남 여수시,자연경관(하천/해양),2010
41,한화호텔앤드리조트여수벨메르,전남 여수시 웅천남4로 17-0,콘도미니엄,1941
42,CGV여수웅천,전남 여수시 웅천로 19-35,공연시설,1935
43,여수시티파크리조트CC,전남 여수시 좌수영로 641-0,육상레저스포츠,1912
44,백야도,전남 여수시,자연경관(하천/해양),1792
45,성산공원,전남 여수시,도시공원,1772
46,녹테마레,전남 여수시 만성로 294-0,전시시설,1741
47,오션힐호텔,전남 여수시 강남해안로 81-0,호텔,1638
48,호텔JCS,전남 여수시 돌산로 3169-14,호텔,1506
49,여수베이원파크,전남 여수시 웅천로 90-0,호텔,1460
50,흥국사,전남 여수시 흥국사길 160-0,종교성지,1458
51,방죽포해변,전남 여수시,자연경관(하천/해양),1450
52,여수구항방파제등대,전남 여수시,랜드마크관광,1445
53,어반스테이여수웅천,전남 여수시 웅천남1로 66-0,호텔,1410
54,여수엑스포여객선터미널,전남 여수시 엑스포대로 320-66,교통시설,1402
55,한우드림제1농장테마농장,전남 여수시 도실길 75-1,농/산/어촌체험,1389
56,무슬목해변,전남 여수시,자연경관(하천/해양),1334
57,GS칼텍스예울마루,전남 여수시 예울마루로 100-0,공연시설,1304
58,대경도대합실,전남 여수시 어항단지로 124-0,자연경관(하천/해양),1290
59,여수선사유적공원,전남 여수시,도시공원,1260
60,장등해변,전남 여수시,자연경관(하천/해양),1214
61,블루망고풀빌라앤리조트,전남 여수시 계동해안길 90-0,펜션/민박,1205
62,LG화학도원사택,전남 여수시 안산1길 179-0,기타숙박,1175
63,국동항수변공원,전남 여수시,도시공원,1172
64,어느멋진날,전남 여수시 섬달천길 114-1,펜션/민박,1142
65,호텔마띠유여수,전남 여수시 오동도로 20-0,호텔,1100
66,낭도캠핑장,전남 여수시 여산길 150-0,캠핑,1093
67,진남종합시장,전남 여수시 학동1길 10-0,시장,1090
68,디아크리조트,전남 여수시 돌산로 3169-30,콘도미니엄,1083
69,해양수산과학관,전남 여수시 돌산로 2876-0,전시시설,1024
70,나진피서지,전남 여수시,기타레저스포츠,1019
71,오동재,전남 여수시 박람회길 99-0,호텔,962
72,이순신마리나,전남 여수시,수상레저스포츠,927
73,웨스트힐스,전남 여수시 몰둠벙길 22-9,펜션/민박,904
74,여수해상케이블카해야정류장,전남 여수시 자산4길 39-0,기타관광,901
75,디오션호텔,전남 여수시 소호로 295-0,호텔,887
76,신덕해변,전남 여수시,자연경관(하천/해양),883
77,이순신공원,전남 여수시 신월로 168-0,도시공원,880
78,이사부크루즈선착장,전남 여수시 돌산로 3617-18,교통시설,876
79,여수해양레일바이크,전남 여수시 망양로 187-0,기타레저스포츠,870
80,천사벽화마을,전남 여수시,기타관광,857
81,여수국가산업단지전망대,전남 여수시,랜드마크관광,852
82,낙포부두,전남 여수시 여수산단로 1512-0,자연경관(하천/해양),831
83,장도,전남 여수시,자연경관(하천/해양),825
84,교동시장,전남 여수시 교동시장1길 0-0,시장,801
85,세이지우드여수경도CC,전남 여수시 대경도길 111-0,육상레저스포츠,797
