기준연월,지역명,검색량(건)
202108,전라남도 여수시 ,18498
202109,전라남도 여수시 ,12878
202110,전라남도 여수시 ,11529
202111,전라남도 여수시 ,11211
202112,전라남도 여수시 ,3115
202201,전라남도 여수시 ,4304
202202,전라남도 여수시 ,1588
202203,전라남도 여수시 ,805
202204,전라남도 여수시 ,1710
202205,전라남도 여수시 ,1516
202206,전라남도 여수시 ,22961
202207,전라남도 여수시 ,2458
