기준연월,방문비율
20220811,99.9
20220812,96.3
20220813,159.2
20220814,145.0
20220815,354.9
20220816,97.2
20220817,95.2
20220818,91.1
20220819,95.3
20220820,142.0
20220821,144.4
20220822,32.9
20220823,94.1
20220824,86.5
20220825,84.6
20220826,97.3
20220827,155.6
20220828,163.7
20220829,35.5
20220830,90.4
20220831,92.6
20220901,100.6
20220902,109.5
20220903,222.0
20220904,229.3
20220905,97.3
20220906,119.6
20220907,73.2
20220908,79.9
20220909,205.8
20220910,253.2
20220911,247.0
20220912,229.3
20220913,82.2
20220914,83.1
20220915,81.2
20220916,87.0
20220917,194.9
20220918,201.7
20220919,46.5
20220920,85.5
20220921,80.3
20220922,78.5
20220923,88.2
20220924,181.2
20220925,191.1
20220926,42.2
20220927,82.4
20220928,90.3
20220929,92.9
20220930,96.5
20221001,134.2
20221002,126.8
20221003,226.3
20221004,124.7
20221005,155.9
20221006,134.5
20221007,104.7
20221008,332.5
20221009,294.3
20221010,248.8
20221011,94.5
20221012,90.7
20221013,89.9
20221014,101.8
20221015,254.7
20221016,239.3
20221017,54.3
20221018,95.4
20221019,91.6
20221020,91.4
20221021,107.0
20221022,314.4
20221023,326.4
20221024,43.2
20221025,99.2
20221026,95.3
20221027,98.5
20221028,127.0
20221029,505.7
20221030,506.5
20221031,54.0
20221101,191.7
20221102,170.8
20221103,182.2
20221104,250.2
20221105,741.9
20221106,767.4
20221107,68.6
20221108,119.0
