연령대,남성방문 비율,여성방문 비율
70세 이상,1.6,1.3
60~69세,9.4,6.2
50~59세,10.3,7.0
40~49세,12.6,9.2
30~39세,10.7,11.3
20~29세,7.4,5.1
10~19세,3.0,2.3
