순위,업소명,주소,분류,합산 검색 수
1,양지말화로구이,강원 홍천군 양지말길 17-4,한식,60184
2,금수강산막국수,강원 홍천군 한치골길 785-0,한식,22999
3,홍천사랑말한우홍천점,강원 홍천군 홍천로 13-5,한식,20125
4,뚜레한우홍천본점,강원 홍천군 한계길 110-0,한식,13983
5,평창한우마을홍천대명점,강원 홍천군 한치골길 692-0,한식,10550
6,가리산막국수,강원 홍천군 가리산길23번길 7-0,한식,7172
7,약이되는밥상,강원 홍천군 한치골길 956-0,한식,6685
8,홍천원조화로구이,강원 홍천군 양지말길 17-8,한식,6465
9,홍천원조화로구이비발디파크점,강원 홍천군 한서로 2167-0,한식,5966
10,길매식당,강원 홍천군 구룡령로 214-1,한식,5740
11,원소리막국수,강원 홍천군 팔봉산로 1866-0,한식,5701
12,생곡막국수,강원 홍천군 군두리길 310-0,한식,5604
13,춘설,강원 홍천군 장락동길 80-3,한식,5186
14,홍천한우애,강원 홍천군 양지말길 12-0,한식,5174
15,홍천메밀가막국수비발디파크점,강원 홍천군 한치골길 759-0,한식,4992
16,본토,강원 홍천군 한치골길 700-0,외국식,4920
17,장원막국수,강원 홍천군 상오안길 62-0,한식,4746
18,테라스의아침카페,강원 홍천군 팔봉강변길 217-0,카페/찻집,4393
19,아펠,강원 홍천군 열산골길 17-0,카페/찻집,4232
20,일송식당,강원 홍천군 홍천로 119-0,한식,3994
21,장락가든,강원 홍천군 장락동길 39-0,한식,3902
22,러스틱라이프,강원 홍천군 속새길 70-0,카페/찻집,3897
23,먹골촌,강원 홍천군 한서로 2051-6,한식,3826
24,늘푸름홍천한우프라자,강원 홍천군 설악로 1265-0,한식,3819
25,홍천재래식손두부,강원 홍천군 한서로 862-0,한식,3694
26,쿠실,강원 홍천군 팔봉강변길 117-0,카페/찻집,3115
27,달구새끼,강원 홍천군 홍천로 57-12,외국식,2966
28,홍천조박사화로구이본점,강원 홍천군 한서로 2080-0,한식,2924
29,이모네집,강원 홍천군 한서로 2221-0,한식,2876
30,탑골숯불닭갈비홍천대명점,강원 홍천군 한치골길 966-0,외국식,2814
31,나바지오카페,강원 홍천군 홍천로 548-0,카페/찻집,2813
