업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,7.42026885E8
쇼핑업,레저용품쇼핑,8.02658538E8
쇼핑업,면세점,5312510.0
쇼핑업,대형쇼핑몰,1.007E7
숙박업,콘도,6.865667172E9
숙박업,캠핑장/펜션,1.6238823E8
숙박업,기타숙박,3.824972625E9
숙박업,호텔,3.4092888E7
식음료업,식음료,3.3133145956E10
여가서비스업,골프장,6.945071783E9
여가서비스업,기타레저,6.7654112E8
여가서비스업,문화서비스,3.31651E7
여가서비스업,관광유원시설,1.508E7
여행업,여행업,1.9373701E9
운송업,렌터카,2.45455E7
운송업,항공운송,0.0
