연령대,남성방문 비율,여성방문 비율
70세 이상,2.5,2.7
60~69세,6.7,6.3
50~59세,10.4,10.6
40~49세,11.0,9.0
30~39세,10.5,7.5
20~29세,8.9,6.8
10~19세,3.4,2.8
