연령대,남성방문 비율,여성방문 비율
70세 이상,2.6,2.2
60~69세,5.5,4.9
50~59세,8.8,8.4
40~49세,11.8,10.9
30~39세,12.1,10.6
20~29세,7.8,10.5
10~19세,1.7,1.9
