동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
2,23,부모님,아빠,자연경관,전망대_정원_산,청풍호관광모노레일
0,12,,,미식,술_갈비탕_떡갈비,청풍호관광모노레일
0,3,,,역사유적,다리,청풍호관광모노레일
0,2,,,휴식/힐링,힐링,청풍호관광모노레일
