유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
전라북도 전주시 완산구 , 전라북도 정읍시,10.9,1
전라북도 고창군 , 전라북도 정읍시,9.3,1
전라북도 김제시 , 전라북도 정읍시,8.9,1
전라남도 장성군 , 전라북도 정읍시,7.3,1
전라북도 부안군 , 전라북도 정읍시,7.2,1
전라북도 전주시 덕진구 , 전라북도 정읍시,7.0,1
전라북도 익산시 , 전라북도 정읍시,4.5,1
전라북도 완주군 , 전라북도 정읍시,4.3,1
광주광역시 광산구 , 전라북도 정읍시,4.2,1
전라북도 순창군 , 전라북도 정읍시,3.5,1
광주광역시 북구 , 전라북도 정읍시,3.4,1
전라북도 군산시 , 전라북도 정읍시,3.3,1
광주광역시 서구 , 전라북도 정읍시,2.9,1
전라남도 담양군 , 전라북도 정읍시,2.3,1
충청남도 공주시 , 전라북도 정읍시,1.5,1
전라북도 임실군 , 전라북도 정읍시,1.5,1
충청남도 논산시 , 전라북도 정읍시,1.3,1
광주광역시 남구 , 전라북도 정읍시,1.0,1
대전광역시 유성구 , 전라북도 정읍시,0.9,1
전라북도 남원시 , 전라북도 정읍시,0.6,1
 전라북도 정읍시,전라북도 전주시 완산구,13.5,2
 전라북도 정읍시,전라북도 고창군,12.0,2
 전라북도 정읍시,전라북도 부안군,9.2,2
 전라북도 정읍시,전라북도 김제시,9.0,2
 전라북도 정읍시,전라북도 전주시 덕진구,7.2,2
 전라북도 정읍시,광주광역시 광산구,4.9,2
 전라북도 정읍시,전라남도 담양군,4.5,2
 전라북도 정읍시,광주광역시 서구,3.9,2
 전라북도 정읍시,전라남도 장성군,3.4,2
 전라북도 정읍시,전라북도 군산시,3.1,2
 전라북도 정읍시,광주광역시 북구,2.8,2
 전라북도 정읍시,전라북도 완주군,2.8,2
 전라북도 정읍시,전라북도 익산시,2.6,2
 전라북도 정읍시,전라북도 임실군,2.4,2
 전라북도 정읍시,전라북도 순창군,1.5,2
 전라북도 정읍시,전라남도 목포시,1.5,2
 전라북도 정읍시,전라남도 나주시,1.1,2
 전라북도 정읍시,광주광역시 동구,1.0,2
 전라북도 정읍시,대전광역시 유성구,1.0,2
 전라북도 정읍시,전라남도 영광군,0.9,2
