순위,업소명,주소,분류,현지인 검색 수
1,스타벅스전북정읍DT점,전북 정읍시 충정로 271-0,카페/찻집,1997
2,맥도날드전북정읍DT점,전북 정읍시 남북로 51-0,간이음식,1041
3,신가네정읍국밥본점,전북 정읍시 수성5로 19-0,한식,1019
4,베르데카페,전북 정읍시 정읍북로 1327-0,카페/찻집,1008
5,씨아전복[일식],전북 정읍시 상사2길 30-0,외국식,631
6,순정축협한우명품관,전북 정읍시 내장산로 14-0,한식,585
7,다래원해물칼국수,전북 정읍시 상사1길 26-0,한식,430
8,양자강[중식],전북 정읍시 우암로 57-0,외국식,429
9,버거킹정읍중앙점,전북 정읍시 남북로 28-0,간이음식,410
10,국화회관,전북 정읍시 서부로 22-0,한식,403
11,산외한우마을,전북 정읍시,기타음식,397
12,정읍한우,전북 정읍시 화평길 2-0,한식,396
13,카페허브원,전북 정읍시 구량1길 188-23,카페/찻집,390
14,마리서사,전북 정읍시 수성택지4길 20-12,외국식,376
15,투썸플레이스정읍상동점,전북 정읍시 신경2길 22-9,카페/찻집,353
16,아양촌해물칼국수,전북 정읍시 송산1길 25-0,한식,349
16,포레스트베이,전북 정읍시 서당길 14-0,카페/찻집,349
18,제이포렛,전북 정읍시 정읍사로 388-0,카페/찻집,344
19,전설의쌍화차거리,전북 정읍시 중앙1길 158-0,기타음식,319
20,이오일스페이스,전북 정읍시 내장산로 222-0,카페/찻집,292
21,녹원,전북 정읍시 수성3로 43-3,카페/찻집,281
21,백학정,전북 정읍시 태인로 29-3,한식,281
23,금거북,전북 정읍시 정읍북로 665-0,한식,276
24,시골삼계탕전문점,전북 정읍시 수성3로 39-7,한식,264
25,자양식당,전북 정읍시 수성택지7길 24-16,한식,260
26,도해,전북 정읍시 수성택지7길 24-15,외국식,251
27,산골냉면,전북 정읍시 내장산로 16-8,한식,242
27,차마루,전북 정읍시 정읍남로 1377-0,카페/찻집,242
29,돗가비,전북 정읍시 수성택지3길 15-0,한식,234
30,새재가든,전북 정읍시 백학2길 133-0,한식,233
30,현대옥정읍점,전북 정읍시 중앙1길 15-0,한식,233
32,대일정,전북 정읍시 수학정석길 3-0,외국식,225
33,갈비박스,전북 정읍시 우암로 62-0,한식,218
34,쌈촌정읍점 [한식],전북 정읍시 명덕1길 71-0,한식,217
35,조선별관,전북 정읍시 수성택지7길 16-13,한식,200
36,그해가을,전북 정읍시 내장산로 610-0,카페/찻집,191
37,롯데리아정읍점,전북 정읍시 조곡천1길 55-0,간이음식,187
37,밥보씨아전복,전북 정읍시 하신경8길 10-0,한식,187
39,석쇠,전북 정읍시 한솔로 10-0,한식,185
40,전복돌솥밥,전북 정읍시 금붕1길 69-8,한식,154
40,파리바게뜨정읍수성점,전북 정읍시 수성로 44-0,간이음식,154
42,정촌[한식],전북 정읍시 중앙1길 169-0,한식,146
43,보안식당,전북 정읍시 중앙로 95-0,한식,139
44,초가마당,전북 정읍시 수성3로 39-9,기타음식,135
45,뚝방가든,전북 정읍시 칠보중앙로 103-31,한식,134
46,남미회관,전북 정읍시 명륜길 12-0,한식,132
47,짚불화덕갈비정읍점,전북 정읍시 내장산로 145-0,한식,130
47,청샘골,전북 정읍시 월천길 27-1,한식,130
49,황금코다리정읍점,전북 정읍시 서부산업도로 420-0,한식,129
50,명성쌈밥,전북 정읍시 수성택지1길 13-16,한식,122
51,풍성한숯불갈비,전북 정읍시 초산3길 3-0,한식,117
52,토지[한식],전북 정읍시 마곡로 110-12,한식,113
53,도미노피자정읍점,전북 정읍시 우암로 88-0,간이음식,112
54,옥돌생고기,전북 정읍시 명륜길 15-7,한식,111
55,일품향[중식],전북 정읍시 관통로 54-3,외국식,110
56,갈비마을,전북 정읍시 수성4로 47-9,한식,105
57,솜씨만두,전북 정읍시 중앙로 162-0,한식,101
57,옛날김밥,전북 정읍시 새암길 7-0,간이음식,101
59,장서방영양갈비찜,전북 정읍시 학산로 89-93,한식,99
60,전나무가든,전북 정읍시 고산2길 21-0,외국식,98
61,등촌회관,전북 정읍시 수성3로 49-3,한식,94
62,배스킨라빈스정읍수성점,전북 정읍시 중앙로 115-0,간이음식,91
62,한오백년추어탕,전북 정읍시 명덕2길 4-0,한식,91
64,세상맛,전북 정읍시 죽림1길 16-0,한식,88
65,더본감자탕정읍점,전북 정읍시 명덕로 10-0,한식,87
66,두승산콩마을,전북 정읍시 정문들목길 63-1,한식,83
67,단풍장어,전북 정읍시 수성6로 51-7,외국식,81
68,유창순대삼계탕,전북 정읍시 정읍남로 1345-0,한식,79
69,라라코스트정읍수성점,전북 정읍시 중앙로 113-0,외국식,71
70,쿠치나디나폴리,전북 정읍시 학산로 127-31,외국식,70
71,모두랑쌍화탕,전북 정읍시 중앙1길 148-0,카페/찻집,68
72,가장맛있는족발정읍점,전북 정읍시 수성2로 54-1,외국식,66
73,카페로라,전북 정읍시 벚꽃로 402-0,카페/찻집,65
74,삼보숯불갈비,전북 정읍시 중앙로 158-8,한식,64
75,더자반정읍점,전북 정읍시 내장산로 16-11,한식,63
76,산외장터한우마을,전북 정읍시 산외로 450-1,한식,61
76,정골산닭,전북 정읍시 상신경1길 79-0,한식,61
78,세원해장국,전북 정읍시 수성2로 39-4,한식,58
79,아들딸사랑한다,전북 정읍시 연지시장1길 55-0,한식,56
79,이비가짬뽕정읍점 [중식],전북 정읍시 내장산로 15-0,외국식,56
81,서울반점[중식],전북 정읍시 하신경8길 32-0,외국식,55
82,까로치아북면점,전북 정읍시 정읍북로 626-6,카페/찻집,54
82,단풍미인한우수성점,전북 정읍시 수성택지7길 1-0,한식,54
