동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
428,23567,기타가족,오빠_가족_사촌,미식,라면_맛집_식당
158,7787,친구,친구_지인_절친,자연경관,바다_해변_해수욕장
104,264,연인,연인_커플_여자친구,레포츠/운동,캠핑_서핑_낚시
74,223,자녀,아들_청소년_학생,휴식/힐링,힐링_신혼여행_가을여행
28,168,회사동료,직원_동료_대리,문화예술,미술관_뮤지엄_영화관
26,49,배우자,신랑_와이프_부인,반려동물,애견_반려동물_길고양이
25,26,부모님,할머니_엄니_부모님,역사유적,다리_정자_유적지
11,6,싱글,혼자_싱글,체험,코끼리트래킹체험_동물체험_수학여행
3,0,학생,초등학생,,
