연령대,남성방문 비율,여성방문 비율
70세 이상,1.6,2.0
60~69세,4.6,5.0
50~59세,7.4,8.6
40~49세,9.4,8.7
30~39세,11.1,9.5
20~29세,11.7,11.8
10~19세,3.8,3.8
