연령대,남성방문 비율,여성방문 비율
70세 이상,2.9,2.3
60~69세,7.2,5.7
50~59세,9.2,7.2
40~49세,8.2,5.7
30~39세,9.5,7.0
20~29세,14.2,11.2
10~19세,5.0,3.9
