연령대,남성방문 비율,여성방문 비율
70세 이상,2.0,2.7
60~69세,7.5,8.9
50~59세,10.0,13.0
40~49세,9.0,8.6
30~39세,7.7,9.2
20~29세,6.4,7.5
10~19세,3.1,3.2
