연령대,남성방문 비율,여성방문 비율
70세 이상,5.5,3.5
60~69세,13.7,13.1
50~59세,13.0,14.6
40~49세,7.5,8.6
30~39세,5.0,4.3
20~29세,3.2,4.0
10~19세,1.7,1.4
