연령대,남성방문 비율,여성방문 비율
70세 이상,1.5,0.9
60~69세,6.8,4.7
50~59세,13.5,11.9
40~49세,12.2,12.6
30~39세,7.7,9.3
20~29세,5.4,7.7
10~19세,2.2,3.0
