연령대,남성방문 비율,여성방문 비율
70세 이상,5.4,4.4
60~69세,12.6,13.0
50~59세,13.8,16.7
40~49세,7.5,7.6
30~39세,4.6,4.9
20~29세,2.9,3.3
10~19세,1.3,1.5
