연령대,남성방문 비율,여성방문 비율
70세 이상,5.7,3.5
60~69세,13.1,8.7
50~59세,13.0,8.7
40~49세,11.0,5.7
30~39세,10.5,4.4
20~29세,6.9,4.0
10~19세,2.5,1.6
