연령대,남성방문 비율,여성방문 비율
70세 이상,4.6,2.2
60~69세,10.2,8.2
50~59세,10.7,7.7
40~49세,14.0,6.5
30~39세,9.7,7.1
20~29세,8.5,5.6
10~19세,2.3,1.5
