동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
724,6949,연인,애인_남자친구_커플,미식,맛집_카페_수박
330,3314,친구,친구_지인,자연경관,바다_밭_삼림욕장
284,2962,기타가족,언니_오빠_삼촌,레포츠/운동,수영장_캠핑_낚시
122,552,학생,중딩_고딩_대학생,문화예술,노래방_카지노_클럽
106,77,부모님,부모님_아버지_어머니,역사유적,교회_다리_한옥
89,73,회사동료,대리_동료_직장동료,반려동물,애견_길고양이_길냥이
63,51,자녀,아들_딸_자식,휴식/힐링,가을여행_테라피_나들이
48,16,배우자,신랑_신부_부인,체험,수학여행_템플스테이_다도체험
8,0,싱글,싱글,,
