순위,업소명,주소,분류,현지인 검색 수
1,카페팡시온,대전 동구 회남로275번길 227-0,카페/찻집,3848
2,스타벅스대전판암DT점,대전 동구 옥천로 118-0,카페/찻집,2806
3,오씨칼국수,대전 동구 옛신탄진로 13-0,한식,1743
4,버거킹대전대동DT점,대전 동구 계족로 120-0,간이음식,1452
5,더리스레스토랑,대전 동구 냉천로 34-8,외국식,1418
6,플레이스플로라,대전 동구 회남로 57-54,카페/찻집,1362
7,파리바게뜨한남대점,대전 동구 한남로 12-0,간이음식,1316
8,현암기사식당,대전 동구 대전천북로 72-0,한식,1274
9,투썸플레이스대전대서문점,대전 동구 대학로50번길 25-0,카페/찻집,1146
10,샤를몽탁,대전 동구 회남로 162-27,카페/찻집,1025
11,스타벅스대전터미널DT점,대전 동구 동서대로 1658-0,카페/찻집,1019
12,버거킹대전터미널DT점,대전 동구 동서대로 1664-0,간이음식,992
13,봉이호떡,대전 동구 산내로 111-0,간이음식,924
14,착한낙지홍도점,대전 동구 동서대로 1609-2,외국식,922
15,치앙마이방콕,대전 동구 철갑3길 8-0,외국식,898
16,중부회수산시장,대전 동구 동서대로 1585-0,외국식,831
17,하늘만큼,대전 동구 동부로33번길 46-58,카페/찻집,792
18,태화장[중식],대전 동구 중앙로203번길 78-0,외국식,786
19,산내돌짜장,대전 동구 산내로 457-0,외국식,740
19,어썸80더대청,대전 동구 회남로79번길 107-0,카페/찻집,740
21,외식,대전 동구 대전로 435-9,한식,718
22,대전밀면본점,대전 동구 옥천로176번길 8-0,한식,710
23,누나돈까스,대전 동구 대학로 68-0,외국식,631
24,투썸플레이스용전DT점,대전 동구 한밭대로 1246-0,카페/찻집,621
25,원미면옥,대전 동구 옥천로 421-0,한식,597
26,광천순대,대전 동구 대전천동로 452-3,한식,578
27,투썸플레이스대동오거리점,대전 동구 계족로 156-0,카페/찻집,565
28,스타벅스대전가오점,대전 동구 동구청로 101-0,카페/찻집,550
29,스타벅스대전용전DT점,대전 동구 한밭대로 1239-0,카페/찻집,541
30,풍년삼계탕,대전 동구 계족로 407-0,한식,521
31,만포분식,대전 동구 한남로7번길 87-0,간이음식,485
32,토담한식뷔페가양본점,대전 동구 동대전로 340-0,외국식,472
33,이바돔감자탕가양점,대전 동구 동서대로 1734-0,한식,461
34,현암뚝방구이,대전 동구 대전천북로 114-0,한식,441
35,백제식당,대전 동구 산서로1615번길 87-0,한식,434
36,박가네,대전 동구 동대전로 287-0,한식,407
36,온천집,대전 동구 수향길 17-0,외국식,407
38,조선,대전 동구 회남로79번길 60-0,외국식,404
39,투썸플레이스대전식장산점,대전 동구 세천공원로 42-0,카페/찻집,403
40,빵한모금,대전 동구 백룡로5번길 59-0,간이음식,399
41,옛터,대전 동구 산내로 321-37,한식,389
42,이리추어탕,대전 동구 대전천동로 486-1,한식,383
43,별천지,대전 동구 산서로1659번길 29-0,한식,379
44,투썸플레이스남대전IC점,대전 동구 산내로 1217-14,카페/찻집,370
45,파이브퍼센트,대전 동구 동대전로110번길 177-0,카페/찻집,369
46,라끄블루,대전 동구 회남로275번길 161-0,카페/찻집,367
47,샤브쌈주머니대동점,대전 동구 동대전로46번길 11-0,외국식,359
48,적덕식당,대전 동구 우암로 220-3,한식,345
49,등촌샤브칼국수용전점,대전 동구 한밭대로 1322-0,한식,339
50,곰수산회센터,대전 동구 옥천로 116-0,외국식,305
51,허브향기,대전 동구 산내로 292-0,카페/찻집,304
52,오씨칼국수,대전 동구 중앙로204번길 75-0,한식,299
52,파운드,대전 동구 수향길 25-0,외국식,299
54,카페하소,대전 동구 산내로 257-0,카페/찻집,298
55,나나나카페,대전 동구 가양로80번길 65-0,카페/찻집,287
56,인동왕만두,대전 동구 대전로 697-0,한식,283
57,명랑식당,대전 동구 태전로 56-20,한식,272
58,용전한우마을,대전 동구 한밭대로 1273-0,한식,266
58,파스쿠찌남대전DT점,대전 동구 대전로 255-0,카페/찻집,266
60,블루부코,대전 동구 동광장로 16-0,카페/찻집,264
61,슈니첼,대전 동구 철갑2길 16-0,외국식,263
61,조마루감자탕충청지사점,대전 동구 동서대로 1618-0,한식,263
63,볕,대전 동구 수향2길 7-0,카페/찻집,261
64,방일해장국,대전 동구 옥천로 56-0,한식,258
65,메밀고개시골막국수판암직영점,대전 동구 판교3길 3-0,한식,252
66,한가네추어탕,대전 동구 동대전로256번길 71-0,한식,250
67,정동문화사,대전 동구 태전로 22-0,카페/찻집,241
68,소담촌대전용전점,대전 동구 한밭대로 1234-0,외국식,239
69,롯데리아대전가오점,대전 동구 은어송로 60-0,간이음식,235
70,금성삼계탕,대전 동구 선화로196번길 44-0,한식,233
70,파리바게뜨대전우송대점,대전 동구 동대전로 133-0,간이음식,233
72,천개동농장,대전 동구 천개동로251번길 12-51,외국식,225
73,수라정,대전 동구 동부로 178-0,한식,223
74,미도리컬러,대전 동구 수향길 53-0,카페/찻집,219
75,진주냉면,대전 동구 우암로 259-0,한식,216
76,가래울,대전 동구 대청호수로585번길 8-0,외국식,213
76,태평소국밥용운점,대전 동구 계족로140번길 91-0,한식,213
