기준연월,지역명,방문자 수
202108,대전광역시 동구 ,2363166.0
202110,대전광역시 동구 ,2736469.0
202109,대전광역시 동구 ,2818450.0
202111,대전광역시 동구 ,2636702.0
202112,대전광역시 동구 ,2508506.0
202201,대전광역시 동구 ,2573180.0
202202,대전광역시 동구 ,2220397.0
202203,대전광역시 동구 ,2848548.0
202204,대전광역시 동구 ,2673574.0
202205,대전광역시 동구 ,2974339.0
202206,대전광역시 동구 ,2695375.0
202207,대전광역시 동구 ,2792691.0
