순위,관광지명,주소,분류,외지인 검색 수
1,대전중앙시장,대전 동구 대전로785번길 26-0,시장,29184
2,대전역동광장,대전 동구 새둑길 143-0,기타관광,27605
3,해돋이전망대,대전 동구,랜드마크관광,25463
4,만인산자연휴양림,대전 동구 산내로 106-0,자연공원,19133
5,상소동산림욕장,대전 동구 산내로 748-0,자연공원,13715
6,호텔선샤인,대전 동구 동서대로 1700-0,호텔,12580
7,식장산,대전 동구,자연경관(산),11554
8,옛터민속박물관,대전 동구 산내로 321-35,전시시설,10805
9,용운국제수영장,대전 동구 동부로 138-0,테마공원,9797
10,대청호오백리길4구간,대전 동구,기타레저스포츠,9226
11,대동하늘공원,대전 동구,도시공원,7143
12,벨레자호텔,대전 동구 동서대로1683번길 46-8,호텔,6072
13,대청호자연수변공원,대전 동구 대청호수로545번길 0-0,도시공원,5398
14,상소오토캠핑장,대전 동구 산내로 748-0,캠핑,5197
15,CGV대전터미널,대전 동구 동서대로1695번길 30-0,공연시설,4897
16,세천유원지,대전 동구 세천공원로 68-0,복합관광시설,4275
17,오동선대청호벚꽃길,대전 동구,기타관광,4272
18,우암사적공원,대전 동구 충정로 53-0,도시공원,3940
19,대청호벚꽃축제,대전 동구,기타문화관광지,3750
20,대전전통나래관,대전 동구 철갑2길 2-0,기타문화관광지,3541
21,노크인호텔대전터미널점,대전 동구 한밭대로1316번길 35-0,모텔,2962
22,N7호텔,대전 동구 동서대로1695번길 66-17,호텔,2832
23,마산동쉼터,대전 동구,기타관광,2597
24,CGV대전가오,대전 동구 은어송로 72-0,공연시설,2206
25,호텔박스,대전 동구 한밭대로1316번길 34-0,모텔,2013
26,호텔룩,대전 동구 한밭대로 1316-16,모텔,1963
27,더휴식아늑호텔대전점,대전 동구 한밭대로1316번길 7-0,모텔,1947
28,반누리반품닷컴대전점,대전 동구 물류로 4-0,기타쇼핑시설,1888
29,캠프향기,대전 동구 산내로 710-0,캠핑,1866
30,명상정원,대전 동구,도시공원,1833
31,호국철도광장,대전 동구,도시공원,1782
32,대전역서광장,대전 동구,기타관광,1560
33,잉카모텔,대전 동구 대전천동로 570-0,모텔,1550
34,우송예술회관,대전 동구 동대전로 171-0,공연시설,1471
35,XYM모텔,대전 동구 한밭대로1314번길 5-0,모텔,1429
36,슬픈연가촬영지,대전 동구,기타문화관광지,1376
37,세도나모텔,대전 동구 동서대로1725번길 40-0,모텔,1292
38,대전대학교30주년기념관,대전 동구 대학로 62-0,전시시설,1286
39,호텔야자대전터미널점,대전 동구 한밭대로1316번길 16-0,모텔,1284
40,넘버25호텔대전역점,대전 동구 대전천동로 482-1,모텔,1265
41,현암상가시장,대전 동구,시장,1253
