기준연월,방문비율
20220811,85.3
20220812,89.9
20220813,186.6
20220814,159.7
20220815,178.6
20220816,86.1
20220817,85.2
20220818,85.0
20220819,94.8
20220820,154.1
20220821,163.1
20220822,86.7
20220823,78.7
20220824,72.5
20220825,72.5
20220826,85.9
20220827,163.1
20220828,177.1
20220829,88.8
20220830,88.0
20220831,84.2
20220901,83.1
20220902,67.1
20220903,125.8
20220904,129.8
20220905,65.2
20220906,60.9
20220907,54.1
20220908,62.9
20220909,174.5
20220910,223.5
20220911,232.9
20220912,190.3
20220913,50.3
20220914,52.1
20220915,64.4
20220916,57.1
20220917,143.4
20220918,156.2
20220919,77.8
20220920,98.4
20220921,92.1
20220922,78.6
20220923,73.3
20220924,143.0
20220925,150.2
20220926,74.3
20220927,72.6
20220928,70.8
20220929,74.0
20220930,79.9
20221001,174.4
20221002,186.5
20221003,168.7
20221004,67.5
20221005,71.2
20221006,81.7
20221007,72.4
20221008,175.2
20221009,256.8
20221010,184.2
20221011,75.5
20221012,64.3
20221013,66.4
20221014,64.1
20221015,174.6
20221016,160.4
20221017,73.7
20221018,74.7
20221019,75.5
20221020,89.3
20221021,85.3
20221022,159.5
20221023,178.1
20221024,75.0
20221025,75.0
20221026,76.4
20221027,80.5
20221028,81.5
20221029,167.2
20221030,192.2
20221031,81.5
20221101,53.5
20221102,49.0
20221103,48.5
20221104,55.9
20221105,138.2
20221106,152.9
20221107,59.8
20221108,63.1
