연령대,남성방문 비율,여성방문 비율
70세 이상,5.2,4.8
60~69세,13.7,11.5
50~59세,17.7,12.4
40~49세,8.6,5.0
30~39세,5.6,3.0
20~29세,4.9,2.8
10~19세,2.2,1.5
