순위,업소명,주소,분류,현지인 검색 수
1,맥도날드울산일산DT점,울산 동구 방어진순환도로 634-0,간이음식,2021
2,버거킹울산동구오일뱅크점,울산 동구 방어진순환도로 1023-0,간이음식,1269
3,60헤르츠,울산 동구 동해안로 612-0,카페/찻집,785
4,동해반점[중식],울산 동구 꽃바위3길 63-0,외국식,688
5,순례국밥,울산 동구 남진길 80-12,한식,624
6,하동식당,울산 동구 동해안로 30-7,한식,595
7,홍익돈까스울산동구일산점,울산 동구 일산진3길 27-0,외국식,557
8,동남횟집,울산 동구 보밑길 75-0,외국식,545
9,그라파피자리아,울산 동구 남진길 50-0,간이음식,540
10,쿠우쿠우울산동구점,울산 동구 일산진4길 19-0,외국식,530
11,원조해동[중식],울산 동구 고늘로 80-30,외국식,521
12,녹색의향기일산점,울산 동구 해수욕장9길 31-0,외국식,515
13,카페보름,울산 동구 주전해안길 196-0,카페/찻집,485
14,대왕암아구찜,울산 동구 해수욕장4길 8-0,한식,460
15,보리꽃,울산 동구 해수욕장10길 74-0,한식,457
16,카페벼리,울산 동구 물목길 20-0,카페/찻집,453
17,버프커피,울산 동구 주전해안길 176-0,카페/찻집,436
18,산내암소마을,울산 동구 해수욕장2길 13-0,한식,429
19,해월당울산일산점,울산 동구 일산진11길 11-0,카페/찻집,419
20,주전백숙,울산 동구 동해안로 681-0,한식,403
21,쉐프의고깃간,울산 동구 해수욕장1길 7-0,한식,398
22,대왕암암소갈비,울산 동구 등대로 26-0,한식,385
23,섬뜰,울산 동구 동진로 42-0,한식,373
24,육일횟집,울산 동구 주전해안길 278-0,외국식,351
25,정식당,울산 동구 동해안로 661-0,한식,346
26,해마지,울산 동구 동해안로 671-0,한식,341
27,덕수궁일산점,울산 동구 해수욕장3길 16-0,한식,338
28,북촌 손만두 울산동구 홈플러스,울산 동구 방어진순환도로 637-0,간이음식,334
29,등대갈비,울산 동구 등대2길 18-0,한식,333
30,백년본가김치찜,울산 동구 일산진6길 39-0,한식,330
31,인얼스커피울산동구점,울산 동구 해수욕장7길 5-0,카페/찻집,329
32,제주은희네해장국울산동구점,울산 동구 등대로 42-0,한식,328
33,진주횟집,울산 동구 중진길 55-0,외국식,327
34,일산정삼계탕,울산 동구 해수욕장3길 15-0,한식,301
35,스타벅스울산테라스파크점,울산 동구 방어진순환도로 652-0,카페/찻집,290
36,해운대31cm해물칼국수,울산 동구 일산진4길 11-0,한식,287
37,투썸플레이스울산일산점,울산 동구 해수욕장10길 8-0,카페/찻집,285
38,일산활어회센터,울산 동구 해수욕장10길 60-0,외국식,278
38,코모레비[일식],울산 동구 해수욕장9길 36-0,외국식,278
40,인더썬,울산 동구 해수욕장2길 42-0,한식,276
41,도미노피자울산전하점,울산 동구 방어진순환도로 735-0,간이음식,275
41,꾸꾸과자점,울산 동구 등대2길 7-0,간이음식,275
43,솔마루멧돼지촌울산본점,울산 동구 동해안로 620-0,한식,267
44,콜링포트,울산 동구 남진길 8-0,카페/찻집,252
45,산너머남촌동구점,울산 동구 동해안로 596-0,한식,241
46,대왕면사랑,울산 동구 해수욕장7길 12-0,한식,231
47,하림각[중식],울산 동구 해수욕장2길 20-0,외국식,229
48,엔제리너스울산방어진점,울산 동구 상진길 111-0,카페/찻집,226
49,고집센그집갈비탕울산본점,울산 동구 대학길 133-0,한식,221
50,하몬,울산 동구 등대로 53-0,카페/찻집,219
51,식당153,울산 동구 해수욕장10길 18-0,한식,205
52,커피명가슬도,울산 동구 성끝길 74-0,카페/찻집,203
53,도원,울산 동구 고늘로 6-0,한식,198
54,옹심이메밀칼국수,울산 동구 해수욕장6길 9-0,한식,194
55,제갈콩명,울산 동구 보성길 28-0,한식,193
56,명륜진사갈비울산동구점,울산 동구 해수욕장3길 5-0,한식,184
57,누리마을감자탕 감자탕&등뼈찜,울산 동구 일산진4길 20-0,한식,181
58,서가앤쿡울산일산점,울산 동구 해수욕장10길 38-0,외국식,168
59,대구짬뽕정[중식],울산 동구 대송로 4-0,외국식,160
60,오리궁뎅이,울산 동구 동해안로 600-0,외국식,159
61,일산지생선찜,울산 동구 일산진4길 11-0,한식,157
62,채선당플러스일산점,울산 동구 일산진3길 21-0,외국식,149
63,바이트미피자,울산 동구 해수욕장10길 34-0,간이음식,145
64,진미만두,울산 동구 녹수7길 57-0,한식,144
65,남일횟집,울산 동구 주전해안길 107-0,외국식,141
66,정안정동구점,울산 동구 일산진6길 16-0,한식,137
67,둥지터,울산 동구 해수욕장9길 46-0,한식,134
67,영천한우마을,울산 동구 방어진순환도로 512-0,한식,134
69,롯데리아울산전하점,울산 동구 진성14길 77-0,간이음식,130
69,별장횟집,울산 동구 주전해안길 218-0,외국식,130
71,경북횟집,울산 동구 중진길 39-0,외국식,127
72,공주분식,울산 동구 미포1길 56-0,간이음식,126
72,연남물갈비울산방어진점,울산 동구 남진길 31-0,한식,126
74,달포시,울산 동구 큰개안길 3-0,카페/찻집,125
74,예쁜고래,울산 동구 해수욕장6길 17-0,카페/찻집,125
76,스타벅스울산대학교병원점,울산 동구 방어진순환도로 879-0,카페/찻집,124
77,거제도굴구이꿀꿀이,울산 동구 월봉8길 47-0,외국식,122
78,THEONLY자연드림전하점,울산 동구 바드래길 100-0,간이음식,121
79,팔곡밀면울산일산점,울산 동구 해수욕장길 27-0,한식,119
80,바다밥상,울산 동구 등대로 31-0,한식,118
81,SUBWAY울산일산점,울산 동구 방어진순환도로 662-0,간이음식,117
81,라라코스트일산점,울산 동구 방어진순환도로 626-0,외국식,117
81,바보형제쭈꾸미울산일산점,울산 동구 해수욕장10길 66-0,외국식,117
84,홍콩반점0410울산일산점 [중식],울산 동구 일산진11길 23-0,외국식,109
85,금상첨화,울산 동구 해수욕장10길 22-0,한식,106
85,동교정회식당,울산 동구 보밑길 58-0,한식,106
85,봄여름가을,울산 동구 성끝4길 24-0,카페/찻집,106
88,고향소머리곰탕,울산 동구 북진6길 46-0,한식,104
88,해녀횟집,울산 동구 주전해안길 236-0,외국식,104
88,롤링파스타울산일산점,울산 동구 등대로 42-0,외국식,104
91,아라숯불닭갈비&쭈꾸미울산점,울산 동구 해수욕장9길 26-0,외국식,101
91,피자헛울산일산본점,울산 동구 방어진순환도로 680-0,간이음식,101
93,상진항횟집,울산 동구 서진길 79-0,외국식,100
94,샤브향일산점,울산 동구 일산진5길 32-0,외국식,98
94,이디야커피울산전하스위첸점,울산 동구 바드래1길 45-0,카페/찻집,98
