기준연월,지역명,검색량(건)
202108,울산광역시 동구 ,1772
202109,울산광역시 동구 ,2039
202110,울산광역시 동구 ,1872
202111,울산광역시 동구 ,2145
202112,울산광역시 동구 ,549
202201,울산광역시 동구 ,495
202202,울산광역시 동구 ,426
202203,울산광역시 동구 ,163
202204,울산광역시 동구 ,634
202205,울산광역시 동구 ,845
202206,울산광역시 동구 ,1557
202207,울산광역시 동구 ,5437
