순위,관광지명,주소,분류,외지인 검색 수
1,고석정국민관광지,강원 철원군 태봉로 1825-0,복합관광시설,74320
2,철원한탄강은하수교,강원 철원군,기타관광,44931
3,순담계곡,강원 철원군,자연경관(산),40005
4,한탄강CC,강원 철원군 순담길 59-0,육상레저스포츠,30870
5,철원한탄강주상절리길,강원 철원군,기타관광,29487
6,노동당사,강원 철원군 금강산로 265-0,역사유적지,24883
7,고석정,강원 철원군 태봉로 1825-0,역사유적지,17068
8,삼부연폭포,강원 철원군,자연경관(산),16932
9,직탕폭포,강원 철원군,자연경관(산),16673
10,고석정코스모스십리길,강원 철원군,기타관광,12787
11,한탄리버스파호텔,강원 철원군 태봉로 1799-22,호텔,8381
12,백마고지전적지,강원 철원군 대마1길 72-0,역사유적지,5833
13,송대소주상절리,강원 철원군 한탄강길 0-0,기타관광,5061
14,복주산자연휴양림,강원 철원군 하오재로 818-0,자연공원,4822
15,동송전통시장,강원 철원군 이평로47번길 21-0,시장,4579
16,담터계곡,강원 철원군,자연경관(산),4507
17,도피안사,강원 철원군 도피동길 23-0,종교성지,4076
18,철원가산농원캠핑장,강원 철원군,캠핑,3918
19,신철원전통시장,강원 철원군 삼부연로18번길 12-17,시장,3915
20,철원승일교,강원 철원군,역사유적지,3830
21,소이산전망대,강원 철원군,랜드마크관광,3614
22,두루웰숲속문화촌,강원 철원군 지경1길 81-0,기타관광,3237
23,심원사,강원 철원군 상노1길 58-0,종교성지,2800
24,학저수지,강원 철원군,자연경관(하천/해양),2759
25,승리전망대,강원 철원군,기타레저스포츠,2736
26,코리아레저,강원 철원군 태봉대교길 153-0,육상레저스포츠,2714
27,DMZ피스트레인뮤직페스티벌,강원 철원군 태봉로 1825-0,기타문화관광지,2631
28,학마을캠프,강원 철원군 도피동길 72-1,캠핑,2555
29,고다리조트,강원 철원군 갈말로 653-0,콘도미니엄,2095
30,쉬리공원,강원 철원군 호국로 6442-0,도시공원,2092
31,상해계곡,강원 철원군,자연경관(산),1944
