기준연월,지역명,검색량(건)
202108,강원도 철원군 ,557
202109,강원도 철원군 ,631
202110,강원도 철원군 ,759
202111,강원도 철원군 ,852
202112,강원도 철원군 ,175
202201,강원도 철원군 ,266
202202,강원도 철원군 ,116
202203,강원도 철원군 ,33
202204,강원도 철원군 ,48
202205,강원도 철원군 ,173
202206,강원도 철원군 ,325
202207,강원도 철원군 ,303
