유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 포천시 , 강원도 철원군,42.2,1
경기도 연천군 , 강원도 철원군,5.8,1
경기도 의정부시 , 강원도 철원군,4.7,1
경기도 남양주시 , 강원도 철원군,4.4,1
경기도 파주시 , 강원도 철원군,3.5,1
강원도 화천군 , 강원도 철원군,2.7,1
경기도 양주시 , 강원도 철원군,2.5,1
강원도 춘천시 , 강원도 철원군,1.7,1
서울특별시 노원구 , 강원도 철원군,1.7,1
경기도 동두천시 , 강원도 철원군,1.5,1
경기도 고양시 덕양구 , 강원도 철원군,1.4,1
서울특별시 도봉구 , 강원도 철원군,1.2,1
서울특별시 송파구 , 강원도 철원군,1.1,1
경기도 구리시 , 강원도 철원군,1.1,1
경기도 고양시 일산동구 , 강원도 철원군,0.9,1
서울특별시 중랑구 , 강원도 철원군,0.9,1
경기도 가평군 , 강원도 철원군,0.9,1
서울특별시 강남구 , 강원도 철원군,0.9,1
경기도 김포시 , 강원도 철원군,0.9,1
경기도 부천시 , 강원도 철원군,0.8,1
 강원도 철원군,경기도 포천시,51.3,2
 강원도 철원군,경기도 연천군,8.3,2
 강원도 철원군,경기도 의정부시,4.6,2
 강원도 철원군,강원도 춘천시,4.1,2
 강원도 철원군,경기도 파주시,4.0,2
 강원도 철원군,경기도 남양주시,3.7,2
 강원도 철원군,경기도 양주시,3.7,2
 강원도 철원군,경기도 동두천시,2.4,2
 강원도 철원군,강원도 화천군,2.4,2
 강원도 철원군,경기도 가평군,1.3,2
 강원도 철원군,경기도 고양시 덕양구,1.1,2
 강원도 철원군,경기도 구리시,0.7,2
 강원도 철원군,경기도 고양시 일산동구,0.6,2
 강원도 철원군,경기도 하남시,0.6,2
 강원도 철원군,서울특별시 강남구,0.5,2
 강원도 철원군,서울특별시 송파구,0.5,2
 강원도 철원군,강원도 속초시,0.4,2
 강원도 철원군,서울특별시 노원구,0.4,2
 강원도 철원군,서울특별시 중구,0.3,2
 강원도 철원군,서울특별시 서초구,0.3,2
