순위,업소명,주소,분류,외지인 검색 수
1,철원막국수,강원 철원군 명성로158번길 13-0,한식,14870
2,솔향기,강원 철원군 금학로 31-10,한식,12320
3,내대막국수,강원 철원군 내대1길 29-10,한식,7691
4,연사랑[한식],강원 철원군 금학로339번길 12-28,한식,4645
5,민통선한우촌,강원 철원군 호국로 4987-0,한식,4533
6,전주꺼꾸로콩나물국밥,강원 철원군 삼부연로17번길 3-7,한식,4392
7,카페은하수,강원 철원군 한탄강길 112-0,카페/찻집,4063
8,한탄강빵명장,강원 철원군 한탄강길 28-0,간이음식,3801
9,기와집,강원 철원군 갈말로 369-0,한식,3667
10,철원청정한우촌,강원 철원군 명성로 207-0,한식,3649
11,평이담백뼈칼국수철원점,강원 철원군 태봉로 1833-0,한식,3335
12,승포회관,강원 철원군 두루미로 41-0,한식,3074
13,삼정콩마을가마솥두부집,강원 철원군 태봉로 1834-0,한식,2635
14,풍전막국수,강원 철원군 풍전길 7-0,한식,2175
15,고석정한우촌,강원 철원군 태봉로 1822-0,한식,1830
16,카페뜰,강원 철원군 동온동길 185-0,카페/찻집,1773
17,한탄강어부네,강원 철원군 갈말로 140-0,한식,1769
18,카페논에,강원 철원군 태봉로 2081-0,카페/찻집,1716
19,인경화이트하우스,강원 철원군 두루미로 118-0,카페/찻집,1697
20,어랑손만두국,강원 철원군 태봉로 1831-0,한식,1557
21,필승회관[한식],강원 철원군 수피령로 2300-0,한식,1483
22,향토가든,강원 철원군 태봉로 1825-0,한식,1446
23,오대오리,강원 철원군 창동로 2413-0,외국식,1348
24,개성할매전통육개장,강원 철원군 갈말로 53-3,한식,1343
25,한탄강매운탕,강원 철원군 호국로 4910-0,한식,1338
26,돌기와집,강원 철원군 갈말로 97-20,한식,1333
27,한솔가든[한식],강원 철원군 순담길 178-0,한식,1247
28,남대천황가네매운탕,강원 철원군 군탄로 41-0,한식,1192
28,동주산성,강원 철원군 호국로 4507-0,한식,1192
30,포항식당,강원 철원군 자등로 579-0,한식,1105
31,철원오대갈비,강원 철원군 이평2로17번길 15-0,한식,1084
32,직탕가든,강원 철원군 직탕길 94-0,한식,1065
33,삼성회관,강원 철원군 자등로 611-1,기타음식,949
34,채반,강원 철원군 금학로210번길 7-14,간이음식,924
35,놈스톤화덕피자앤파스타,강원 철원군 금학로210번길 7-14,외국식,918
36,소풍온쭈꾸미,강원 철원군 삼부연로17번길 3-9,외국식,916
37,프로방스카페,강원 철원군 순담길 299-0,카페/찻집,902
38,롯데리아철원동송점,강원 철원군 금학로 229-0,간이음식,898
39,조선면옥,강원 철원군 갈말로 58-0,한식,887
40,장수옥설렁탕,강원 철원군 순담길 24-23,한식,772
41,밤나무집,강원 철원군 명성로 267-0,한식,728
42,투썸플레이스와수점,강원 철원군 와수로 152-1,카페/찻집,707
43,장수촌해물칼국수,강원 철원군 상사로 93-0,한식,695
44,폭포가든,강원 철원군 직탕길 86-0,한식,671
45,산내들가든,강원 철원군 연동길 54-0,한식,635
46,농가,강원 철원군 호국로 4914-10,한식,627
47,와수리커피,강원 철원군 아리랑로37번길 19-0,카페/찻집,610
48,동송칡냉면,강원 철원군 오대로 4-0,한식,597
49,임꺽정가든,강원 철원군 태봉로 1825-6,한식,563
50,배터지는돈까스,강원 철원군 금학로187번길 2-1,외국식,555
51,벅벅가든,강원 철원군 금학로59번길 81-0,한식,515
51,정다운돌솥밥생선구이,강원 철원군 명성로 254-0,한식,515
53,철원순메밀막국수,강원 철원군 이평3로 139-0,한식,496
54,우리집칼국수,강원 철원군 삼부연로 26-0,한식,487
55,철원평야가든,강원 철원군 태봉로 1936-0,한식,484
56,생수양어장횟집,강원 철원군 하오재로 923-0,외국식,454
57,한우연,강원 철원군 금학로136번길 9-0,한식,432
58,롯데리아철원와수,강원 철원군 와수로 186-0,간이음식,429
59,카페공간,강원 철원군 직탕길 26-0,카페/찻집,396
60,기와물결,강원 철원군 와수로110번안길 18-1,카페/찻집,377
61,지동관[중식],강원 철원군 두루미로 429-0,외국식,373
62,일품양평해장국한탄강점,강원 철원군 갈말로 178-0,한식,370
63,오픈더문,강원 철원군 사요길 57-0,외국식,351
64,카페두루미,강원 철원군 이평1로 94-0,카페/찻집,347
65,갓냉이국수,강원 철원군 자등로 611-0,한식,332
66,파리바게뜨신철원터미널점,강원 철원군 명성로149번길 2-0,간이음식,331
67,대성회집,강원 철원군 샛말1길 59-0,외국식,324
