동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
169,1475,자녀,아들_큰아들_학생,미식,라면_맛집_맥주
131,1464,기타가족,엄마_오빠_가족,자연경관,계곡_휴양림_폭포
80,326,연인,애인_남친_커플,레포츠/운동,캠핑_테마파크_수영장
42,291,부모님,할매_부모님_어머님,역사유적,한옥마을_다리_정자
24,97,배우자,아내_와이프_남편,휴식/힐링,즐길거리_나들이_요트투어
12,66,친구,지인_친구,문화예술,노래방_클럽_전시관
8,24,회사동료,대리_동료,반려동물,반려견_애견_길고양이
7,17,학생,초등학생_대학생,체험,농장체험
5,0,싱글,싱글_혼자,,
