기준연월,지역명,방문자 수
202108,강원도 철원군 ,517315.0
202110,강원도 철원군 ,583617.0
202109,강원도 철원군 ,653747.0
202111,강원도 철원군 ,510820.0
202112,강원도 철원군 ,495085.0
202201,강원도 철원군 ,510168.0
202202,강원도 철원군 ,414460.0
202203,강원도 철원군 ,465461.0
202204,강원도 철원군 ,573336.0
202205,강원도 철원군 ,676294.0
202206,강원도 철원군 ,591030.0
202207,강원도 철원군 ,625715.0
