연령대,남성방문 비율,여성방문 비율
70세 이상,4.6,6.1
60~69세,9.8,9.7
50~59세,12.4,11.9
40~49세,10.0,9.4
30~39세,5.2,6.9
20~29세,4.3,4.7
10~19세,2.2,2.0
