연령대,남성방문 비율,여성방문 비율
70세 이상,1.2,1.3
60~69세,3.9,4.4
50~59세,7.5,7.4
40~49세,11.0,10.3
30~39세,13.1,14.4
20~29세,7.4,11.9
10~19세,2.1,2.6
