기준연월,방문비율
20220811,116.3
20220812,133.7
20220813,166.4
20220814,134.6
20220815,160.9
20220816,124.9
20220817,122.9
20220818,130.0
20220819,150.3
20220820,175.3
20220821,165.2
20220822,138.3
20220823,137.5
20220824,143.4
20220825,135.5
20220826,155.0
20220827,187.2
20220828,180.2
20220829,155.5
20220830,160.4
20220831,147.3
20220901,122.9
20220902,143.4
20220903,161.9
20220904,153.6
20220905,124.2
20220906,124.1
20220907,115.2
20220908,117.3
20220909,179.9
20220910,192.6
20220911,183.7
20220912,153.4
20220913,122.8
20220914,115.9
20220915,121.2
20220916,139.2
20220917,179.4
20220918,178.9
20220919,133.1
20220920,132.1
20220921,121.2
20220922,131.3
20220923,151.0
20220924,181.3
20220925,173.4
20220926,143.2
20220927,146.0
20220928,141.2
20220929,142.1
20220930,171.9
20221001,167.4
20221002,155.7
20221003,142.7
20221004,124.9
20221005,119.1
20221006,125.9
20221007,140.1
20221008,179.0
20221009,184.3
20221010,151.8
20221011,118.8
20221012,113.2
20221013,116.1
20221014,134.9
20221015,173.7
20221016,168.5
20221017,131.1
20221018,128.9
20221019,121.8
20221020,123.8
20221021,144.5
20221022,178.3
20221023,169.8
20221024,149.9
20221025,140.2
20221026,133.0
20221027,137.4
20221028,158.0
20221029,193.1
20221030,196.2
20221031,146.1
20221101,134.8
20221102,128.2
20221103,120.4
20221104,139.2
20221105,168.4
20221106,161.2
20221107,127.1
20221108,118.1
