연령대,남성방문 비율,여성방문 비율
70세 이상,3.9,4.9
60~69세,6.7,7.4
50~59세,8.4,10.8
40~49세,8.1,9.8
30~39세,7.3,8.0
20~29세,6.4,7.2
10~19세,4.6,4.8
