연령대,남성방문 비율,여성방문 비율
70세 이상,3.1,1.8
60~69세,6.8,5.3
50~59세,6.9,5.1
40~49세,10.8,7.8
30~39세,11.5,13.6
20~29세,5.5,6.2
10~19세,5.7,6.8
