동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
2,34,기타가족,엄마,역사유적,사찰_유네스코,운주사
1,13,회사동료,사원,자연경관,계곡_산_바다,운주사
0,6,,,미식,커피_닭_식당,운주사
