연령대,남성방문 비율,여성방문 비율
70세 이상,5.1,3.8
60~69세,12.4,11.0
50~59세,11.9,12.6
40~49세,7.4,6.5
30~39세,7.5,6.8
20~29세,5.6,5.8
10~19세,1.8,1.3
