동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
1,38,배우자,남편,자연경관,산_등산로_정원,수종사
1,26,부모님,아빠,미식,차_도토리_굴,수종사
0,12,,,레포츠/운동,산행_등산,수종사
0,6,,,역사유적,사찰_다리_정자,수종사
