연령대,남성방문 비율,여성방문 비율
70세 이상,0.8,0.8
60~69세,3.0,3.2
50~59세,6.9,6.2
40~49세,12.2,9.3
30~39세,13.0,17.8
20~29세,8.8,10.4
10~19세,2.2,3.0
